id,receipt_number,store_name,store_id,ticket_amount,print_time,processing_date,created_at,updated_at,source_file_path,original_filename
116,112206242507290080,辣堂赣,304896,12.00,2025-07-29T04:48:52,2025-07-29,2025-07-29T22:21:32.082065,2025-07-29T22:21:32.082065,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290080.json,112206242507290080.json
117,112206242507290081,辣堂赣,304896,42.00,2025-07-29T04:51:58,2025-07-29,2025-07-29T22:21:32.083975,2025-07-29T22:21:32.083975,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290081.json,112206242507290081.json
118,112206242507290082,辣堂赣,304896,40.00,2025-07-29T04:53:02,2025-07-29,2025-07-29T22:21:32.085780,2025-07-29T22:21:32.085780,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290082.json,112206242507290082.json
119,112206242507290083,辣堂赣,304896,40.00,2025-07-29T04:53:32,2025-07-29,2025-07-29T22:21:32.087539,2025-07-29T22:21:32.087539,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290083.json,112206242507290083.json
120,112206242507290084,辣堂赣,304896,43.00,2025-07-29T04:53:38,2025-07-29,2025-07-29T22:21:32.089528,2025-07-29T22:21:32.089528,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290084.json,112206242507290084.json
121,112206242507290085,辣堂赣,304896,6.00,2025-07-29T04:55:18,2025-07-29,2025-07-29T22:21:32.091774,2025-07-29T22:21:32.091774,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290085.json,112206242507290085.json
122,112206242507290087,辣堂赣,304896,249.80,2025-07-29T04:58:10,2025-07-29,2025-07-29T22:21:32.093605,2025-07-29T22:21:32.093605,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290087.json,112206242507290087.json
123,112206242507290088,辣堂赣,304896,99.00,2025-07-29T04:59:36,2025-07-29,2025-07-29T22:21:32.095973,2025-07-29T22:21:32.095973,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290088.json,112206242507290088.json
124,112206242507290089,辣堂赣,304896,73.00,2025-07-29T05:00:36,2025-07-29,2025-07-29T22:21:32.097871,2025-07-29T22:21:32.097871,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290089.json,112206242507290089.json
125,112206242507290090,辣堂赣,304896,139.00,2025-07-29T05:01:34,2025-07-29,2025-07-29T22:21:32.100050,2025-07-29T22:21:32.100050,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290090.json,112206242507290090.json
126,112206242507290091,辣堂赣,304896,8.00,2025-07-29T05:03:10,2025-07-29,2025-07-29T22:21:32.102089,2025-07-29T22:21:32.102089,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290091.json,112206242507290091.json
127,112206242507290092,辣堂赣,304896,189.00,2025-07-29T05:04:06,2025-07-29,2025-07-29T22:21:32.104044,2025-07-29T22:21:32.104044,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290092.json,112206242507290092.json
128,112206242507290093,辣堂赣,304896,209.00,2025-07-29T05:09:10,2025-07-29,2025-07-29T22:21:32.106273,2025-07-29T22:21:32.106273,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290093.json,112206242507290093.json
129,112206242507290094,辣堂赣,304896,48.00,2025-07-29T05:09:52,2025-07-29,2025-07-29T22:21:32.108411,2025-07-29T22:21:32.108411,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290094.json,112206242507290094.json
130,112206242507290095,辣堂赣,304896,,2025-07-29T05:14:38,2025-07-29,2025-07-29T22:21:32.110681,2025-07-29T22:21:32.110681,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290095.json,112206242507290095.json
131,112206242507290096,辣堂赣,304896,76.00,2025-07-29T05:19:24,2025-07-29,2025-07-29T22:21:32.112815,2025-07-29T22:21:32.112815,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290096.json,112206242507290096.json
132,112206242507290097,辣堂赣,304896,,2025-07-29T05:32:56,2025-07-29,2025-07-29T22:21:32.114835,2025-07-29T22:21:32.114835,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290097.json,112206242507290097.json
133,112206242507290098,辣堂赣,304896,,2025-07-29T05:50:34,2025-07-29,2025-07-29T22:21:32.116746,2025-07-29T22:21:32.116746,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290098.json,112206242507290098.json
134,112206242507290099,辣堂赣,304896,271.00,2025-07-29T06:03:46,2025-07-29,2025-07-29T22:21:32.118469,2025-07-29T22:21:32.118469,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290099.json,112206242507290099.json
135,112206242507290100,辣堂赣,304896,73.00,2025-07-29T06:07:14,2025-07-29,2025-07-29T22:21:32.120179,2025-07-29T22:21:32.120179,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290100.json,112206242507290100.json
136,112206242507290101,辣堂赣,304896,162.70,2025-07-29T06:07:58,2025-07-29,2025-07-29T22:21:32.122050,2025-07-29T22:21:32.122050,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290101.json,112206242507290101.json
137,112206242507290102,辣堂赣,304896,116.90,2025-07-29T06:24:18,2025-07-29,2025-07-29T22:21:32.124201,2025-07-29T22:21:32.124201,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290102.json,112206242507290102.json
138,112206242507290103,辣堂赣,304896,111.00,2025-07-29T06:32:34,2025-07-29,2025-07-29T22:21:32.126311,2025-07-29T22:21:32.126311,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290103.json,112206242507290103.json
139,112206242507290104,辣堂赣,304896,185.00,2025-07-29T06:33:18,2025-07-29,2025-07-29T22:21:32.128618,2025-07-29T22:21:32.128618,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290104.json,112206242507290104.json
140,112206242507290110,辣堂赣,304896,,2025-07-29T07:10:10,2025-07-29,2025-07-29T22:21:32.130712,2025-07-29T22:21:32.130712,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290110.json,112206242507290110.json
141,112206242507290115,辣堂赣,304896,126.00,2025-07-29T07:34:22,2025-07-29,2025-07-29T22:21:32.132825,2025-07-29T22:21:32.132825,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290115.json,112206242507290115.json
142,112206242507290117,辣堂赣,304896,96.00,2025-07-29T07:43:02,2025-07-29,2025-07-29T22:21:32.134553,2025-07-29T22:21:32.134553,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290117.json,112206242507290117.json
143,112206242507290122,辣堂赣,304896,128.90,2025-07-29T08:19:38,2025-07-29,2025-07-29T22:21:32.136197,2025-07-29T22:21:32.136197,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290122.json,112206242507290122.json
144,112206242507290123,辣堂赣,304896,,2025-07-29T08:22:10,2025-07-29,2025-07-29T22:21:32.138550,2025-07-29T22:21:32.138550,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290123.json,112206242507290123.json
145,112206242507290126,辣堂赣,304896,146.00,2025-07-29T08:29:22,2025-07-29,2025-07-29T22:21:32.142033,2025-07-29T22:21:32.142033,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290126.json,112206242507290126.json
146,112206242507290131,辣堂赣,304896,12.00,2025-07-29T08:53:48,2025-07-29,2025-07-29T22:21:32.145721,2025-07-29T22:21:32.145721,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290131.json,112206242507290131.json
147,112206242507290132,辣堂赣,304896,178.00,2025-07-29T08:54:16,2025-07-29,2025-07-29T22:21:32.149504,2025-07-29T22:21:32.149504,C:\Point Detection\worker\data\converted_tz\2025-07-29\112206242507290132.json,112206242507290132.json
148,112507291000771209600001,嗲记 吃有料的餐,300905,224.00,2025-07-29T05:08:40,2025-07-29,2025-07-29T22:21:32.152930,2025-07-29T22:21:32.152930,C:\Point Detection\worker\data\converted_tz\2025-07-29\112507291000771209600001.json,112507291000771209600001.json
149,11307250729000002,小菜园,306214,189.00,2025-07-29T02:57:20,2025-07-29,2025-07-29T22:21:32.156237,2025-07-29T22:21:32.156237,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000002.json,11307250729000002.json
150,11307250729000003,小菜园,306214,452.00,2025-07-29T04:34:06,2025-07-29,2025-07-29T22:21:32.159240,2025-07-29T22:21:32.159240,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000003.json,11307250729000003.json
151,11307250729000004,小菜园,306214,104.00,2025-07-29T04:06:10,2025-07-29,2025-07-29T22:21:32.162415,2025-07-29T22:21:32.162415,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000004.json,11307250729000004.json
152,11307250729000006,小菜园,306214,84.85,2025-07-29T04:16:16,2025-07-29,2025-07-29T22:21:32.165845,2025-07-29T22:21:32.165845,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000006.json,11307250729000006.json
153,11307250729000008,小菜园,306214,156.00,2025-07-29T04:27:02,2025-07-29,2025-07-29T22:21:32.168789,2025-07-29T22:21:32.168789,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000008.json,11307250729000008.json
154,11307250729000012,小菜园,306214,101.90,2025-07-29T04:28:40,2025-07-29,2025-07-29T22:21:32.172211,2025-07-29T22:21:32.172211,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000012.json,11307250729000012.json
155,11307250729000013,小菜园,306214,152.00,2025-07-29T04:30:44,2025-07-29,2025-07-29T22:21:32.175734,2025-07-29T22:21:32.175734,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000013.json,11307250729000013.json
156,11307250729000014,小菜园,306214,458.00,2025-07-29T04:37:58,2025-07-29,2025-07-29T22:21:32.179080,2025-07-29T22:21:32.179080,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000014.json,11307250729000014.json
157,11307250729000015,小菜园,306214,132.00,2025-07-29T04:31:12,2025-07-29,2025-07-29T22:21:32.182720,2025-07-29T22:21:32.182720,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000015.json,11307250729000015.json
158,11307250729000016,小菜园,306214,211.00,2025-07-29T04:31:54,2025-07-29,2025-07-29T22:21:32.185723,2025-07-29T22:21:32.185723,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000016.json,11307250729000016.json
159,11307250729000017,小菜园,306214,190.00,2025-07-29T03:58:14,2025-07-29,2025-07-29T22:21:32.187851,2025-07-29T22:21:32.187851,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000017.json,11307250729000017.json
160,11307250729000020,小菜园,306214,126.00,2025-07-29T04:28:54,2025-07-29,2025-07-29T22:21:32.190760,2025-07-29T22:21:32.190760,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000020.json,11307250729000020.json
161,11307250729000024,小菜园,306214,267.00,2025-07-29T04:59:16,2025-07-29,2025-07-29T22:21:32.193464,2025-07-29T22:21:32.193464,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000024.json,11307250729000024.json
162,11307250729000025,小菜园,306214,237.00,2025-07-29T04:49:22,2025-07-29,2025-07-29T22:21:32.196013,2025-07-29T22:21:32.196013,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000025.json,11307250729000025.json
163,11307250729000027,小菜园,306214,384.00,2025-07-29T05:04:36,2025-07-29,2025-07-29T22:21:32.198052,2025-07-29T22:21:32.198052,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000027.json,11307250729000027.json
164,11307250729000028,小菜园,306214,67.00,2025-07-29T05:21:26,2025-07-29,2025-07-29T22:21:32.199857,2025-07-29T22:21:32.199857,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000028.json,11307250729000028.json
165,11307250729000029,小菜园,306214,718.00,2025-07-29T05:21:04,2025-07-29,2025-07-29T22:21:32.201615,2025-07-29T22:21:32.201615,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000029.json,11307250729000029.json
166,11307250729000031,小菜园,306214,63.00,2025-07-29T05:21:58,2025-07-29,2025-07-29T22:21:32.203430,2025-07-29T22:21:32.203430,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000031.json,11307250729000031.json
167,11307250729000032,小菜园,306214,295.00,2025-07-29T05:41:26,2025-07-29,2025-07-29T22:21:32.206943,2025-07-29T22:21:32.206943,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000032.json,11307250729000032.json
168,11307250729000033,小菜园,306214,,2025-07-29T04:42:46,2025-07-29,2025-07-29T22:21:32.209729,2025-07-29T22:21:32.209729,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000033.json,11307250729000033.json
169,11307250729000034,小菜园,306214,294.00,2025-07-29T05:40:30,2025-07-29,2025-07-29T22:21:32.213099,2025-07-29T22:21:32.213099,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000034.json,11307250729000034.json
170,11307250729000038,小菜园,306214,129.00,2025-07-29T05:00:18,2025-07-29,2025-07-29T22:21:32.216472,2025-07-29T22:21:32.216472,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000038.json,11307250729000038.json
171,11307250729000039,小菜园,306214,238.00,2025-07-29T06:00:14,2025-07-29,2025-07-29T22:21:32.218716,2025-07-29T22:21:32.218716,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000039.json,11307250729000039.json
172,11307250729000041,小菜园,306214,443.00,2025-07-29T05:42:36,2025-07-29,2025-07-29T22:21:32.220854,2025-07-29T22:21:32.220854,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000041.json,11307250729000041.json
173,11307250729000042,小菜园,306214,366.00,2025-07-29T05:58:02,2025-07-29,2025-07-29T22:21:32.223005,2025-07-29T22:21:32.223005,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000042.json,11307250729000042.json
174,11307250729000045,小菜园,306214,167.00,2025-07-29T06:06:34,2025-07-29,2025-07-29T22:21:32.225155,2025-07-29T22:21:32.225155,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000045.json,11307250729000045.json
175,11307250729000048,小菜园,306214,199.00,2025-07-29T05:58:34,2025-07-29,2025-07-29T22:21:32.227445,2025-07-29T22:21:32.227445,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000048.json,11307250729000048.json
176,11307250729000050,小菜园,306214,190.00,2025-07-29T05:30:06,2025-07-29,2025-07-29T22:21:32.229800,2025-07-29T22:21:32.229800,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000050.json,11307250729000050.json
177,11307250729000055,小菜园,306214,124.00,2025-07-29T05:45:24,2025-07-29,2025-07-29T22:21:32.231584,2025-07-29T22:21:32.231584,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000055.json,11307250729000055.json
178,11307250729000067,小菜园,306214,253.00,2025-07-29T07:28:44,2025-07-29,2025-07-29T22:21:32.233370,2025-07-29T22:21:32.233370,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000067.json,11307250729000067.json
179,11307250729000074,小菜园,306214,190.00,2025-07-29T07:10:34,2025-07-29,2025-07-29T22:21:32.235076,2025-07-29T22:21:32.235076,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000074.json,11307250729000074.json
180,11307250729000079,小菜园,306214,177.00,2025-07-29T08:57:00,2025-07-29,2025-07-29T22:21:32.236783,2025-07-29T22:21:32.236783,C:\Point Detection\worker\data\converted_tz\2025-07-29\11307250729000079.json,11307250729000079.json
181,117429362507260082,佬鲜纪,308012,182.00,2025-07-29T03:52:16,2025-07-29,2025-07-29T22:21:32.238835,2025-07-29T22:21:32.238835,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507260082.json,117429362507260082.json
182,117429362507290002,佬鲜纪,308012,239.00,2025-07-29T03:44:36,2025-07-29,2025-07-29T22:21:32.241230,2025-07-29T22:21:32.241230,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290002.json,117429362507290002.json
183,117429362507290003,佬鲜纪,308012,188.00,2025-07-29T03:45:54,2025-07-29,2025-07-29T22:21:32.243137,2025-07-29T22:21:32.243137,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290003.json,117429362507290003.json
184,117429362507290004,佬鲜纪,308012,197.00,2025-07-29T04:33:02,2025-07-29,2025-07-29T22:21:32.245643,2025-07-29T22:21:32.245643,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290004.json,117429362507290004.json
185,117429362507290006,佬鲜纪,308012,73.00,2025-07-29T03:50:38,2025-07-29,2025-07-29T22:21:32.247541,2025-07-29T22:21:32.247541,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290006.json,117429362507290006.json
186,117429362507290008,佬鲜纪,308012,64.00,2025-07-29T03:55:30,2025-07-29,2025-07-29T22:21:32.249338,2025-07-29T22:21:32.249338,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290008.json,117429362507290008.json
187,117429362507290009,佬鲜纪,308012,239.00,2025-07-29T04:07:28,2025-07-29,2025-07-29T22:21:32.251440,2025-07-29T22:21:32.251440,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290009.json,117429362507290009.json
188,117429362507290012,佬鲜纪,308012,77.00,2025-07-29T04:45:30,2025-07-29,2025-07-29T22:21:32.253152,2025-07-29T22:21:32.253152,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290012.json,117429362507290012.json
189,117429362507290014,佬鲜纪,308012,239.00,2025-07-29T04:19:40,2025-07-29,2025-07-29T22:21:32.255070,2025-07-29T22:21:32.255070,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290014.json,117429362507290014.json
190,117429362507290015,佬鲜纪,308012,307.00,2025-07-29T05:18:50,2025-07-29,2025-07-29T22:21:32.258017,2025-07-29T22:21:32.258017,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290015.json,117429362507290015.json
191,117429362507290018,佬鲜纪,308012,200.00,2025-07-29T04:27:28,2025-07-29,2025-07-29T22:21:32.260183,2025-07-29T22:21:32.260183,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290018.json,117429362507290018.json
192,117429362507290019,佬鲜纪,308012,377.00,2025-07-29T04:29:10,2025-07-29,2025-07-29T22:21:32.262672,2025-07-29T22:21:32.262672,C:\Point Detection\worker\data\converted_tz\2025-07-29\117429362507290019.json,117429362507290019.json
